poi_id,distance_to_building,match_type,confidence,names_left,basic_category,building_id_right
0c282813-a069-45de-929a-0ad81b956af1,0.4145038448184823,nearest,high,"{'common': None, 'primary': 'Catwoman Pole Academy', 'rules': None}",sport_or_fitness_facility,9bd3f3ed-c4fa-4aa0-8692-5cd297955459
fafa9dbe-51e8-4f53-8a0d-2ab60fb9442c,0.41756904568305014,nearest,high,"{'common': None, 'primary': 'Reach Boulder', 'rules': None}",christian_place_of_worship,ba34aed9-5fff-4433-ac45-9f76873012f6
cb28275f-3545-4509-bf7e-8b415907f872,0.41822749021482014,nearest,high,"{'common': None, 'primary': 'Evoso', 'rules': None}",professional_service,ba34aed9-5fff-4433-ac45-9f76873012f6
2464d2b6-2276-4a24-af7a-66d7de0f1f9e,0.4325432600518264,nearest,high,"{'common': None, 'primary': 'Piece Love and Chocolate', 'rules': None}",casual_eatery,0d848487-f337-4dca-a810-02d9e523df25
2edfd1b8-15df-4ab7-aafd-2250bc39e7ab,0.4344585947122676,nearest,high,"{'common': None, 'primary': 'Watt Architecture', 'rules': None}",design_service,c9073cdc-0448-458e-9964-a2e6a344ecf8
e893ce74-2608-4b1f-aa2d-6706cccb52d4,0.43784294029110504,nearest,high,"{'common': None, 'primary': 'YWCA Boulder County', 'rules': None}",social_or_community_service,5aeed1b0-f6e8-4be3-81c0-d0bf87d1b2c1
da415d82-72e3-4f84-8128-84bb6cbc515f,0.44319959324188246,nearest,high,"{'common': None, 'primary': 'Contact Awareness Counseling LLC', 'rules': None}",behavioral_or_mental_health_clinic,73072a9c-d98b-4773-9b46-37cf77349b73
8c9539da-0311-496d-97be-7710737ed4ce,0.4618219420472168,nearest,high,"{'common': None, 'primary': 'Cold Stone Creamery', 'rules': None}",casual_eatery,a4099567-0469-4b11-87c5-c72eae301d89
c0c12a16-ab56-4d5e-8387-1cf94ab99860,0.475358637519974,nearest,high,"{'common': None, 'primary': ""Tra Ling's"", 'rules': None}",restaurant,11277e15-abde-4ebe-9932-1136995d0bcc
d5a26745-a7b0-4ea2-9731-7b712830ff3f,0.4773897139094214,nearest,high,"{'common': None, 'primary': 'Sobo Homes', 'rules': None}",home_service,d300843a-4625-4534-8823-993c2ae13925
