poi_id,basic_category,eligibility
b5474eb1-6093-456e-979b-9457d9c2180d,environmental_or_ecological_service,uncertain
d3104a51-1f1b-4351-9d2e-af96c9c26ff3,attorney_or_law_firm,building_based
b3eec337-18e4-44d9-8d55-fbae59c6ec35,,uncertain
3e292718-5cf6-4be8-a399-59e3c0d43e9d,technical_service,building_based
94ff581a-0b4b-47ae-976e-688c25a14ba9,home_service,building_based
4dbbade1-f4de-4fec-bcd9-38b9df893549,social_or_community_service,building_based
92c9bec0-2ff9-4406-a75f-5fe7738bba5e,attorney_or_law_firm,building_based
3d0fcfe3-f0cd-40c9-a53e-f43b3f2fdf7e,professional_service,building_based
16c6d19a-d0f4-4fc7-ad2f-88637a4d6a88,professional_service,building_based
f5c67a0d-f0c7-4573-a2e7-ee0ab794b853,media_service,building_based
87e07ad7-bcea-4f98-822d-034b05dbae57,,uncertain
d47dd41d-6067-4a63-b483-2b49e5d50ec3,real_estate_service,building_based
915c632e-2d2d-455c-a813-2295742cf9e7,,uncertain
ce417383-5c2a-40d2-99ac-d1fb4a63c5bb,home_service,building_based
c5c5e63d-cba4-4a9b-8516-95bb4c0088e4,b2b_science_and_technology_service,uncertain
ac3af89b-db1d-4980-bddb-f7b5c3ec7e98,bank_or_credit_union,building_based
6eb151fa-7ab3-4883-b0d9-86a59405d4bd,corporate_or_business_office,building_based
82c97a9a-ff45-4c68-8e00-783c9dd5c2c4,technical_service,building_based
120964f4-e421-4ab0-9986-e45ddbdc29a5,non_alcoholic_beverage_venue,uncertain
f91488d0-cf28-4ddb-95bc-ad497ef0678c,professional_service,building_based
38b2db1e-20bd-4fc1-bd31-aabbb7c0c2ac,restaurant,building_based
9cc1003c-11dc-437a-bae6-3c36e68726c7,restaurant,building_based
c5bebe97-2485-4ae7-b47a-f9fbd59272fb,,uncertain
33e0cd9c-b035-4ca2-acb9-bdd0d42b300c,attorney_or_law_firm,building_based
292a4b09-b46d-4082-a1f0-e907e5cad5e3,real_estate_service,building_based
9f73cbed-869c-41b0-833b-2cb2fb80385c,professional_service,building_based
98ea2379-3aca-44ff-8f4f-660e8aa7880f,real_estate_service,building_based
d2f14673-fbd0-4421-9c76-93335254dcf4,professional_service,building_based
f3a4e5b2-91bf-48cc-aa31-cfeb742fa64f,department_store,uncertain
03f271d4-1238-4f84-b596-95b09de85603,college_university,building_based
318f523d-9b10-47f3-a581-34acdc9d0d66,real_estate_service,building_based
cf13d77f-2309-447c-8848-2dce7d82b0dd,financial_service,building_based
4651b8fd-61f0-46e3-b001-cfa36a0735d1,,uncertain
0d857b6f-54ef-4f31-83f3-628cc92dbe35,urgent_care_center,uncertain
cee352b0-deb6-4dce-97cf-9f4be5b998c4,historic_site,uncertain
d205cc27-5bab-4608-8726-cd2c51616725,food_and_beverage_store,building_based
22f72e36-8967-464c-a09c-b0f8cfd2d0a7,home_service,building_based
915c9458-f571-4b4c-97de-aeba7fc5fbee,,uncertain
c1fa9c99-ad1f-438f-9f44-b56c4a033fa3,travel_service,uncertain
8a5d3d2d-e0f3-4c3e-aed5-a1d82757ce8d,professional_service,building_based
18eace9b-1a61-49e1-ba55-67b4f07d3b36,fashion_and_apparel_store,building_based
ca98feb3-ddaf-41c5-a363-5eddb5b8560f,fashion_and_apparel_store,building_based
4649cfb7-e637-456d-88a1-4deabac23501,real_estate_service,building_based
20d50704-2d71-40aa-bc93-eaabf51c94e7,technical_service,building_based
44754dd3-04a7-42d5-a4e4-5a0b9817ab3b,manufacturer,uncertain
64cf8ca7-cb78-44aa-b7b6-f3408d822b17,fashion_and_apparel_store,building_based
a44f6a73-82ea-4864-936d-f1f63f0270d4,fashion_and_apparel_store,building_based
35f0e997-4455-4b7e-8425-4456a097ddc9,,uncertain
746bae77-af2a-4a71-9363-0bf80c64e0bb,b2b_service,uncertain
3fc4ac12-ab4a-48b9-ae63-a5f428dfc59b,technical_service,building_based
9e18ed18-5133-4c7d-8bc8-a2e3045e06dd,technical_service,building_based
965ab939-e062-4c07-8ee3-dea6469d1d24,home_service,building_based
429945c4-344c-47f0-a1bf-a58b2cb523af,technical_service,building_based
40210ba3-6344-46a6-8b37-e18ba4eaa20e,professional_service,building_based
1505e8ba-6d81-4d7e-9f8f-d7fc0547cd0a,food_and_beverage_store,building_based
2e1f9d62-8f0e-49ed-8c52-b0cb9725a1a4,financial_service,building_based
3ffb2e57-47e0-408d-aee4-4d5d1368dcb6,specialty_store,uncertain
3aa28b4d-6119-4047-a72b-71471a1394c0,flowers_and_gifts_store,building_based
e5e053a8-e98a-414a-bd39-77841b78bdaf,fashion_and_apparel_store,building_based
2da34eea-d2e4-49bf-bea7-5f03c88effdb,technical_service,building_based
fc7ac16f-ca6c-44da-95c2-851066fbf984,fashion_and_apparel_store,building_based
2a1e0c6f-2119-478c-95e0-8bbad9247806,astrological_advising,uncertain
6227c1b3-3002-4ede-87fc-cce01d73228b,casual_eatery,building_based
1c5a6a7d-7ede-4131-90cd-8db4b60f074e,personal_or_beauty_service,building_based
1a38dbce-b7c7-46f4-ae12-df7e8e95c217,corporate_or_business_office,building_based
870e5b65-fa54-4a10-b3ed-b47ea9589ab7,professional_service,building_based
a45c8561-a410-42b7-8e47-4c33451534a3,fashion_and_apparel_store,building_based
416c53d8-a7dd-4468-95c9-8abbbb63b7c1,professional_service,building_based
1816ece2-b4b3-41d9-8904-e337090a5ae1,fashion_and_apparel_store,building_based
b3e38003-8e7c-484b-bc1b-1ca603d8288e,,uncertain
f668435c-7bb2-45b3-a7b8-afc755e84c1d,professional_service,building_based
b17cf79b-b9b2-4df9-b931-899ad46f3243,legal_service,uncertain
037f5c01-b5ae-498b-ad10-2743208587ed,fashion_and_apparel_store,building_based
d6313ed1-ec91-46ae-8597-3f9940450608,fashion_and_apparel_store,building_based
bfef636d-786b-4308-92d4-727e7b650b5d,fashion_and_apparel_store,building_based
92dca7f0-2f65-4022-9e71-6261471ef8cc,fashion_and_apparel_store,building_based
5f4417d8-9043-409c-86c7-a9643ba6efa7,behavioral_or_mental_health_clinic,building_based
fe4734cd-d774-412b-a966-16a622bc7ae2,diagnostics_imaging_or_lab_service,uncertain
6ed0e539-306e-4d35-9092-781a6746a3a9,fashion_and_apparel_store,building_based
94164155-540c-467d-80ce-4675af625750,fashion_and_apparel_store,building_based
540a3e7f-8589-41f2-8a03-193e722c0b86,professional_service,building_based
ab4e9952-1f3c-4b6f-bcac-c45a620b3488,professional_service,building_based
bcf958e2-3096-4ca2-bc02-f37991b601d3,fashion_and_apparel_store,building_based
cae80233-8ef6-48eb-8afb-8bf678958b58,fashion_and_apparel_store,building_based
d6edebee-08b6-4310-87a6-336f50185bd0,professional_service,building_based
857f257d-5eb2-4ed6-9fb9-617291de0cf9,hardware_home_and_garden_store,building_based
95ff6124-660e-478c-a246-3297f20178f2,media_service,building_based
009789b4-5687-4ce1-9be2-105c0e05c6f9,fashion_and_apparel_store,building_based
507a86ed-5e9f-49ad-a335-37046e101e84,,uncertain
8a2c707a-f775-4899-a2d5-fd42cef743e1,government_department,uncertain
402021ea-5a00-4b7b-a64c-9082d2d3ff50,fashion_and_apparel_store,building_based
f13487b6-2393-4d58-9191-2de45b2e74ed,design_service,building_based
e000b557-e11d-4a0b-b6f7-6cdd521262b9,outpatient_care_facility,building_based
4b59ba11-df46-47ff-af2e-7bd2ee105c03,technical_service,building_based
a7ab8e59-08bb-4092-8199-259164f32fc5,media_service,building_based
17f6bdfd-8d52-42a2-8ded-a93aacd2816b,professional_service,building_based
f1e4b0dd-d8fe-4883-8e11-bd4a7cbb6364,home_service,building_based
5c805187-aa10-4b7e-ab9e-c74a17b59207,professional_service,building_based
627ae77f-f6c9-4d9b-9a50-12a37f10a71a,travel_service,uncertain
c0413a42-71d4-4eec-8608-fd6c7349179a,,uncertain
c34dffd0-be1b-450b-a048-ee2b1b42209d,financial_service,building_based
82db4bc4-902e-4854-b965-8f36ea025a78,vehicle_dealer,uncertain
eabd7836-5717-4df4-b4fa-879453a04d97,fashion_and_apparel_store,building_based
5ee1d71d-e187-4385-b130-0c31f981bad5,shopping_mall,uncertain
68dbf78c-5a14-4c71-a053-39a6ae69c292,hardware_home_and_garden_store,building_based
f2068569-b85f-4e23-9837-6ffbff345116,food_and_beverage_store,building_based
f38c06a5-61a3-4174-9d01-b46c38ffe0a4,,uncertain
5ad31151-70aa-463c-8944-d771bf172a05,,uncertain
71d048bb-4592-4d41-9a6f-2c5094580517,professional_service,building_based
00b4c903-3cf6-4b90-a053-6184a1eace8c,home_service,building_based
f376a1a9-2991-4ea6-b7cc-9d618422d8c9,,uncertain
680371bd-3e48-49f1-80c3-a16badfc5589,,uncertain
f22c6b63-8598-4c94-9639-048cd623456b,,uncertain
394727fb-b5d1-4b74-973b-1873ec929b4a,professional_service,building_based
a881f873-b0ae-4f8b-8d34-eaaf40da2e84,arts_crafts_and_hobby_store,uncertain
de4743ec-1f64-4539-899c-e8dea8cbdeb7,fashion_and_apparel_store,building_based
46e88621-238a-4e5e-a0ba-3078b596402c,fashion_and_apparel_store,building_based
710db689-ca50-4fbd-9251-ff94f69759d9,,uncertain
526a7fb6-175b-4d3c-ba77-e10da7d1bc37,automotive_service,uncertain
cf62cf0b-7b20-4898-a209-5b8ac4538dca,,uncertain
3049a272-ca91-44a4-8f3b-32f0b08f39c2,professional_service,building_based
d09c0ed1-1eab-4fb9-99bd-1376b89e70eb,,uncertain
ab5308fc-d97d-41d4-9161-e93b52219fa9,,uncertain
948a986b-c05b-4d97-9c40-d24b8dc7f8d3,corporate_or_business_office,building_based
e907a42c-04c2-4538-9cc8-dc69379b5b1a,food_service,uncertain
0de17881-c83b-49d1-ac88-35cc62879874,professional_service,building_based
53356ff4-85f3-4f39-8805-d618058b6e5d,b2b_office_and_professional_service,uncertain
8b8bbc05-beef-45ba-9771-9793290b34be,printing_service,uncertain
9d48318c-8602-4f11-9536-3e83703b30a9,auto_dealer,uncertain
591229a2-cd87-41c8-8d4c-c8aebc8f496f,flowers_and_gifts_store,building_based
6df8f4dd-90b0-42f1-9497-39fefb3557f5,community_center,uncertain
208150d5-e418-4c78-9193-04b7bddeded5,b2b_office_and_professional_service,uncertain
d6bbc90b-50c2-44bf-9b67-57a160377141,,uncertain
67771032-4dca-4042-a41b-ef9a2f82d049,food_and_beverage_store,building_based
7ecd3adf-e2ce-404e-a1bd-a9d566ce2eca,,uncertain
a911d64d-4ea5-4fd2-930b-94038a8777de,fashion_and_apparel_store,building_based
bb4c0774-10ac-4718-bfaa-c53d8541f2ae,fashion_and_apparel_store,building_based
42b4a033-7d6b-4d8b-8324-b4fd765cacf7,,uncertain
d759f0f0-9cac-4a60-b78d-4eb0fb648f21,flowers_and_gifts_store,building_based
106c88b7-7912-4b79-ba24-6360aa8384bc,,uncertain
932a2af1-6e38-4d6e-8463-4dfcf46a7e95,personal_or_beauty_service,building_based
0ad40711-40b8-4930-b639-7f53a7f17e25,fashion_and_apparel_store,building_based
17f4a40f-ba24-4f48-a0f9-58c0ecc40450,fashion_and_apparel_store,building_based
ff699e7f-1ea6-4c2b-a1fb-d350cb46356d,fashion_and_apparel_store,building_based
33e2bbfc-929e-453d-ba86-ae742272bbcc,,uncertain
2ec7669c-3e4f-412d-ae04-9c79cf48516f,community_center,uncertain
a122db51-4243-46c5-86ca-0fd86eab0c63,,uncertain
6dbf43d0-0be5-49cf-8d3e-54cc0dddb578,fashion_and_apparel_store,building_based
acfbf4cb-dfc0-48b9-8b5c-9b5a4f0c3622,technical_service,building_based
4fcbc57c-0b96-49be-a0d2-9a4f3f2b496a,professional_service,building_based
2274ed1f-805f-4402-bf20-980b077ca3e6,,uncertain
b34e4864-8545-49e9-b070-0ec4c8a24503,fashion_and_apparel_store,building_based
dff38d23-8469-493a-a189-b028bd07f5ec,design_service,building_based
78587d2c-9026-48e9-b236-354014b800b4,home_service,building_based
adf21266-8ec1-4758-b97e-a2a289024789,,uncertain
e979db71-07d3-4237-b0ce-7c46b2c74d91,flowers_and_gifts_store,building_based
f9833418-88c9-41b5-b010-6ff96f040a1a,,uncertain
b0c1b163-fef5-4250-ae66-03cba4ca06d4,,uncertain
edcf45af-468c-495a-aa51-49608b7a867e,fashion_and_apparel_store,building_based
9e635177-1c7d-4f64-b735-edb462b875ba,fashion_and_apparel_store,building_based
63ded06f-9ae1-46c8-8663-b9df6d3838e0,professional_service,building_based
1b2c73d0-30c1-437b-af24-5b71f58bee1a,fashion_and_apparel_store,building_based
01aa92db-c205-48ce-acda-189caf968589,professional_service,building_based
6c0568d6-936a-49ac-bfc8-1da26344830c,flowers_and_gifts_store,building_based
235791e8-e3e3-479d-8d2c-bf77704851fd,,uncertain
40792d99-3e53-4c05-a7bb-954c1f9d62c4,fashion_and_apparel_store,building_based
900c29c8-6ed7-4e6e-9843-a41665913be0,arts_crafts_and_hobby_store,uncertain
e1de742b-c655-423c-b031-d4f3aaa06d86,fashion_and_apparel_store,building_based
4bf4f7ac-80e6-4871-b36c-c1ad9b9060b0,fashion_and_apparel_store,building_based
37703571-b801-4e6e-9ea1-0b88c9459c43,event_or_party_service,uncertain
035fe0b5-5087-4d32-800f-cfda1fd32f0d,,uncertain
b31d5f57-beb9-4f91-95f2-127d4d8f942b,,uncertain
97795d83-a4c4-4992-afc5-a8d2ae6ad768,fashion_and_apparel_store,building_based
f44f1a78-3d9d-41fc-aec1-c8754270ef0b,professional_service,building_based
8a250f02-0dab-4029-a701-500f71b937a4,,uncertain
cb90db60-4472-4955-8156-aef2b842cf64,toys_and_games_store,uncertain
477c62bb-ec02-479e-b2fe-b1752f151379,event_venue,building_based
b59786f7-ea86-48e2-ae2b-699e3ad96809,fashion_and_apparel_store,building_based
9607e85d-752b-4dc9-b1fc-53bba9cfe04e,fashion_and_apparel_store,building_based
8fb976e4-7b17-4bd0-99be-cdabf85805fb,professional_service,building_based
5ad95449-40d1-4f40-baf2-9143344b888d,animal_and_pet_store,uncertain
6cb69a66-7165-49c4-8db9-8e792aa3e587,,uncertain
c1eb59fe-651e-42ea-a739-c1ab5a77f186,fashion_and_apparel_store,building_based
b68a3c39-438d-4952-b71f-2295305a5c5f,,uncertain
0bd42cf7-e335-4967-b4fb-a0153d374832,,uncertain
10e43b4d-e851-49ab-915f-cc1ed4637742,printing_service,uncertain
1bca7e3b-7138-4481-98b2-4a2ccc837821,fashion_and_apparel_store,building_based
54d7c0df-e679-42c4-9318-3370c756d031,,uncertain
c595bbb2-45da-47d7-b10c-916faf3c02e2,fashion_and_apparel_store,building_based
8afeef1d-0c1a-4339-972c-fadfba5f7066,fashion_and_apparel_store,building_based
ef135c22-74ff-498d-a256-8e26769c3bc7,fashion_and_apparel_store,building_based
5d6203a6-b2b3-415d-bef1-cd9ffa800b8d,,uncertain
b0b9f424-d610-46a6-ac61-a6b1bd32c348,,uncertain
e3e6fe9b-983d-46b1-86f1-ccfbeddbdc82,,uncertain
d6c5f9ed-4eb8-447a-a851-55a6998b2a90,technical_service,building_based
2f812c32-e357-4875-812b-d1164e08d685,fashion_and_apparel_store,building_based
709245d8-9fd9-4a92-9cc1-0451837ab69d,real_estate_service,building_based
2124495d-bb41-4bf4-ac72-f37eaa878596,fashion_and_apparel_store,building_based
aef4b09e-123e-4e68-af87-986958aeed63,fashion_and_apparel_store,building_based
808c6926-5470-4109-830b-ddbab8a531d6,professional_service,building_based
6740d221-6b7f-4d6a-88a3-3d6f63dbf71e,,uncertain
8838ebd3-5c85-4272-aab5-e40f3a7c68e6,fashion_and_apparel_store,building_based
d71c150d-7f1e-485d-91be-e7536f55598e,professional_service,building_based
ce1c9306-f299-4b7a-9dae-f58094d43357,professional_service,building_based
3103c5b5-bc56-429b-9aaa-6186bcb8f25b,fashion_and_apparel_store,building_based
bc85c3a9-3efc-4432-a29e-7c2eb38c89ad,,uncertain
6e34e2c8-8220-4ba9-bf1d-2e5663e1e292,fashion_and_apparel_store,building_based
260ead36-822a-439e-a77a-fedb907a7e1a,electronics_store,uncertain
daa98e78-3469-43de-b980-91a8d153b343,technical_service,building_based
e9e38d64-8fce-48f5-8cd3-4f20f915c95e,real_estate_service,building_based
de870266-1bde-40ec-b767-ca11ab6c7caa,automotive_service,uncertain
c6a63015-d952-4867-855b-b505b3d57903,design_service,building_based
dd783d41-0882-4236-adb6-772722ccc540,fashion_and_apparel_store,building_based
c4c6bdc0-818c-46a7-8805-5c477fc7ec4a,fashion_and_apparel_store,building_based
d5042879-4495-4e96-841f-4b419268b668,flowers_and_gifts_store,building_based
ad4b2d3f-1c0a-43eb-9915-7f7a7b5d47fd,technical_service,building_based
5d8abcc6-a4ba-4afa-bf18-8f96b0bcf98b,fashion_and_apparel_store,building_based
7b53f0c4-bab1-4aa9-ab0d-cdbc9bde0bf2,printing_service,uncertain
908224f6-19ad-4dd0-8701-0f7edae990f8,corporate_or_business_office,building_based
565fe335-ab5c-4245-b3e4-eb11781b2288,psychic_advising,uncertain
e8f43cd7-17f4-4e15-8865-3d6bd53e8b14,toys_and_games_store,uncertain
d6c4961c-97e5-4c76-a1be-675da6d114a5,hardware_home_and_garden_store,building_based
cc20b379-10ee-4e08-bf25-ad33a3985a30,technical_service,building_based
7f518829-49e4-498c-9b24-8c1309e74850,flowers_and_gifts_store,building_based
ace00eea-b99e-4880-b8a4-0f56b0248731,financial_service,building_based
0b838c1f-620f-4b28-8de4-03e00a6c884f,design_service,building_based
e2d43a8e-6df1-4f81-9f4b-6a9ab5c3508e,auto_dealer,uncertain
259a5e08-1119-4a35-9981-33220c8a4368,technical_service,building_based
ea92f694-59e8-4640-8550-bb425ed77078,animal_or_pet_service,uncertain
c0b06798-d1cc-425f-9a9c-b58f3f31a8b5,corporate_or_business_office,building_based
32d09d26-c6da-4411-9c36-e4fc2f729cc1,hotel,building_based
2607dec8-d263-4c06-8f4c-e42e00759c7b,corporate_or_business_office,building_based
2edfd1b8-15df-4ab7-aafd-2250bc39e7ab,design_service,building_based
afd83003-c6f0-446f-a9fe-491d6694c6a9,financial_service,building_based
aa4d5fab-8913-4ba2-9fe1-2e359a1fd021,media_service,building_based
023408bb-3106-4da1-afaa-0a10bc8051ab,flowers_and_gifts_store,building_based
9e96b1ed-9fe9-41f9-ab67-964600a562a2,fashion_and_apparel_store,building_based
ac8d4257-da90-46a1-bf8c-c09c76dbe58e,sporting_goods_store,building_based
df99d83f-faec-42ea-91ce-7728564761cd,fashion_and_apparel_store,building_based
d02ca138-4ecc-4d7e-8316-f60e07778df2,fashion_and_apparel_store,building_based
9969f1d1-85f3-402f-aed2-798faf8622af,fashion_and_apparel_store,building_based
9fd63600-ee97-47c5-870f-37c48c2d5848,hardware_home_and_garden_store,building_based
d954b2f3-2257-4200-acc5-f7e17b6bb88a,professional_service,building_based
cf096c58-65a4-444d-83d8-e411fd792ae8,sporting_goods_store,building_based
bf972e26-fa59-4c80-8296-0a49d3f3716a,attorney_or_law_firm,building_based
6ae5459e-4e43-4a53-a46d-545df06650db,attorney_or_law_firm,building_based
3a507adb-afcc-44a2-9705-a30025c050d9,fashion_and_apparel_store,building_based
5b3c5511-c56d-4258-8991-4f1427884059,home_service,building_based
1643847d-5d8b-47ab-9643-5b8e2b423587,legal_service,uncertain
28e7811c-bfa3-4b56-b56f-f22118d91809,hardware_home_and_garden_store,building_based
a58145a4-ed82-4cea-a817-8184c2519c41,corporate_or_business_office,building_based
06c9d7df-e81c-4ac2-9080-8f1fcdfda6d4,books_music_and_video_store,uncertain
46f1163c-f15a-492d-b6a5-456dd9cd743e,fashion_and_apparel_store,building_based
1fec3023-3e4f-4d99-98cb-5d7774c44035,wellness_service,building_based
28f619b8-dbed-41e0-ae3a-d08ae44d1aec,,uncertain
21a5e322-e83b-413a-ab55-82841b414e74,fashion_and_apparel_store,building_based
0333a36b-89f3-4b7b-9acd-593bc4125e9f,social_or_community_service,building_based
d117e989-df9a-4cb6-b023-59b724e2a757,fashion_and_apparel_store,building_based
eb6eb29a-726d-495f-851f-bddd02d89af4,professional_service,building_based
cbf19e09-8325-4404-a235-ea9e76a58df1,personal_care_and_beauty_store,uncertain
960bfc7a-2491-408a-8588-dc715df2705c,,uncertain
769c3ad9-4f84-4610-9eaa-1f873ebf3c83,professional_service,building_based
eab60878-4698-469c-9e33-d63319ec354d,design_service,building_based
f9f3a320-d581-47ab-952c-5503ab3749ef,financial_service,building_based
c8314a59-1b5a-4e92-9635-45220f3a1e3a,medical_service,uncertain
f47f49b4-0522-4368-81a8-8254b543eea6,fashion_and_apparel_store,building_based
f8c0dc6e-fa07-457d-9ce2-f5e22368c95a,fashion_and_apparel_store,building_based
18b5a93c-46ee-40ce-a2b5-24a005a19abb,casual_eatery,building_based
1644083f-924d-464d-92d4-a35d19c077ad,casual_eatery,building_based
4a4531f6-7d0b-4622-b149-2972a24a4e3f,casual_eatery,building_based
3585ad6b-2dfe-4ad0-925c-6331719c3a69,attorney_or_law_firm,building_based
9a83d0e8-2f9b-4000-9776-9357e0742ca2,historic_site,uncertain
bbb79854-c7f3-4325-bab5-64b23e2158ce,restaurant,building_based
89ec022d-01a6-4220-a1b4-6c378d8abc5f,sporting_goods_store,building_based
4a983631-8085-4c74-94de-9fdc7cade51e,adult_entertainment_venue,uncertain
7c8a5035-5584-4e05-8843-3b9e02370d77,bar,building_based
c58a9916-5339-406d-8afd-502c95eed4b2,fashion_and_apparel_store,building_based
caf86f4e-0675-4f55-82d1-36b9e068b8c9,art_gallery,building_based
6610e954-cfbf-43da-9bca-7dd3e1167bd0,fashion_and_apparel_store,building_based
88f9058b-5e4f-499a-8f09-0e3d42e689ff,fashion_and_apparel_store,building_based
7ad3c843-728d-4893-9bdc-335a3c399167,shopping_mall,uncertain
fc4c482a-9dc1-4e9a-a37d-49f0cc5bb467,professional_service,building_based
b9034662-c0e2-400f-8b0f-f6d34024b563,restaurant,building_based
bf3a17cd-e36e-4bd0-a40c-33664b6f0aa2,coffee_shop,building_based
b02011a4-dc0b-4759-b98f-6a0f35038998,building_or_construction_service,uncertain
0cc5d0e8-6d89-48e8-93cb-2968b9f0fea4,financial_service,building_based
ebb3cad0-a69a-4d17-b9cf-09cecd05dcf9,fashion_and_apparel_store,building_based
fee1595d-cc72-408e-bd20-37f0fab93e80,fashion_and_apparel_store,building_based
d9d4c57a-bd8b-4c79-b2c0-7b61904feeec,restaurant,building_based
b3a996f6-f2e3-4b4b-9a36-06c2bf91e528,complementary_and_alternative_medicine,building_based
5e43e3d0-ad83-468c-87f5-c434a176b806,real_estate_service,building_based
2b47804f-cb35-47e7-9d82-132a7f06bd3e,real_estate_service,building_based
f7185697-e435-490f-b0ed-2e2f9f19c929,wellness_service,building_based
eb141145-3f0e-4946-8259-1da5b779833b,restaurant,building_based
52376eeb-7b87-4911-8a82-e10bac79c56a,restaurant,building_based
9c807424-48aa-4fc1-a594-8ba5246eca3a,sporting_goods_store,building_based
cfb5cb39-0f33-4802-8716-d37e5301e722,fashion_and_apparel_store,building_based
2a73ff95-3546-4b28-a9a8-3b415d4de94e,real_estate_service,building_based
1c667250-f7cd-4924-9408-a179fdc6e93f,manufacturer,uncertain
ed024fed-17e8-4b0a-b6a1-d7f516816346,financial_service,building_based
2726310f-2354-4b74-9893-b85b04655e76,financial_service,building_based
c1186111-6871-49b8-adfd-587b0b62e5da,financial_service,building_based
80c1a657-1cb9-4000-aa55-0e31949d8fd5,restaurant,building_based
20c6c582-9b01-490a-bdeb-97f49f35f050,restaurant,building_based
4c08bd78-5ae4-412a-aa77-50285f0a680e,design_service,building_based
497ebb51-14e6-4890-8547-ef658de2aaf2,,uncertain
41a16d80-95e4-4ed2-8dbd-e7c998a3edc8,media_service,building_based
604f4b99-9b7b-43fb-981e-e564433f178e,real_estate_service,building_based
bb6f5bbc-61f0-4ac0-85f2-fccbad5b4537,event_or_party_service,uncertain
f04e71cf-6aed-41d4-bfc6-9c317597b98b,,uncertain
2340a2ef-a049-4242-917e-771d2c57c9b3,automotive_service,uncertain
82898770-e52f-49f4-8268-ca10a6d4cc3d,attorney_or_law_firm,building_based
ac3dd035-dbd7-4643-b11f-f9cef4622788,real_estate_service,building_based
e2b4c1bc-7ebf-4e50-8bee-08cdfda25cd4,personal_or_beauty_service,building_based
18f48b2d-49ac-4581-b418-ffe73dc8f8bf,real_estate_service,building_based
86770081-6da3-4c7a-8372-bdb77583292f,restaurant,building_based
0d1a5936-f498-4c5f-9475-2960c52807b8,behavioral_or_mental_health_clinic,building_based
9604bab8-3471-4cb5-bb2d-7792122af18d,restaurant,building_based
e3b41436-314c-4d7d-8dd1-1240c5a3332e,restaurant,building_based
c0de0a47-2f1f-4884-ab1d-7ca2b943283d,restaurant,building_based
a1b68b80-950b-4b81-a5ac-e25ad4626093,recreational_trail_or_path,site_based
ddbcc274-5a79-4fb2-b8da-895a2f09406a,professional_service,building_based
d04d2d86-c485-46a7-8cdd-1a0d087e7de0,behavioral_or_mental_health_clinic,building_based
6de69e11-fb54-4499-9173-738118eb9c88,financial_service,building_based
805ac22b-0966-4d53-8b90-b2b00ff434f7,restaurant,building_based
c28edb53-b30f-4470-af70-c072772c6cfc,real_estate_service,building_based
8ecaef65-57a1-4eaf-b345-66c5cec5f558,corporate_or_business_office,building_based
5e0da0bd-56b1-42df-af88-a5918ce2264d,real_estate_service,building_based
fa5017fc-bc24-44cf-b5ac-993aebb11723,real_estate_service,building_based
005d6879-5769-4ea3-9280-ac8986e344ed,event_or_party_service,uncertain
cf22c243-6570-4db4-a929-5ae6fe6827b6,real_estate_service,building_based
cabfa197-76fc-4f04-ace0-e4c1fb562690,real_estate_service,building_based
7979a4b8-a436-4382-b552-9cccec685089,restaurant,building_based
e9500e62-93b0-4f71-b09d-d107824d75f7,attorney_or_law_firm,building_based
934b5d7f-4532-490d-96e6-1a2611c8e640,financial_service,building_based
b3c8ea6e-cff1-431f-95a9-1c3eb5a5046f,financial_service,building_based
f998d00a-72cc-46d5-92fe-d5eb3c427082,real_estate_service,building_based
267bb30a-1d37-4122-82b7-3f982ad33723,real_estate_service,building_based
81f4a9c2-4a25-42c9-84a2-d7b6e4eb062d,restaurant,building_based
d5424249-490d-4196-8ab9-2d0d543d7ba4,place_of_learning,uncertain
b105332c-6377-4937-a6b4-d1da6866c0cc,books_music_and_video_store,uncertain
0c1f4c02-9547-4185-9fe8-71b7aca887b5,complementary_and_alternative_medicine,building_based
d8a0e0b1-bbae-45a5-a7c6-ccac943daf37,,uncertain
79e5df0b-74dc-4a80-98eb-4871fe183dd7,design_service,building_based
0cac642b-52fe-4c32-9623-b886f443ba55,personal_care_and_beauty_store,uncertain
d9a70ec6-aee4-497f-9498-59dc052724d6,real_estate_service,building_based
04e884ed-81b7-4bed-9123-84d391f1c22d,design_service,building_based
44737858-d7c3-4ce2-b416-192b3bdd4555,fashion_and_apparel_store,building_based
925005cc-c66a-4f8b-a759-1cc10b07388b,educational_service,uncertain
ad871e23-9d52-4afe-9985-f3145432a83a,technical_service,building_based
ee70529e-f5b3-4dfa-81a0-606cd3db072c,technical_service,building_based
4a369a16-8242-440e-a25e-2107b224642e,casual_eatery,building_based
fe1ea0cd-cb98-4958-a9a5-91825001d53d,restaurant,building_based
1d49caa7-6248-4f30-bd75-8ebf4fb8a11d,bar,building_based
8a2a38b0-e112-480d-afab-6a6694b53006,behavioral_or_mental_health_clinic,building_based
12ad6453-e872-4788-a559-a2761c2807b6,fashion_and_apparel_store,building_based
888a8b0a-0ce1-4909-b397-caf560a95e9b,financial_service,building_based
b4ec9a27-23db-41f3-9660-cb7e59cca199,financial_service,building_based
93246fed-1fd5-40cf-83fe-80dcea5ca5f6,lounge,uncertain
d98d309b-5dbc-4163-96da-2a822e3aea7a,restaurant,building_based
59d52c9c-a43d-4924-aa2b-2441a7fb7b0e,restaurant,building_based
